recipe_id,heat_process,yield
JG21,Unknown,98.72
Z1S2,Unknown,97.38
1D14,Freezing for 20 min,61.47
F37J,Steaming,95.3
CTDE,Unknown,94.37
XV5P,Unknown,92.74
JVWY,70°C for 10 min,98.75
77V7,Unknown,91.61
E8HO,Unknown,70.42
PW1J,Steaming,93.14
MVFC,Unknown,94.31
7KP7,Unknown,96.64
SWRD,Unknown,90.69
P72Z,Unknown,94.68
NRIM,Unknown,92.64
U1AX,20°C for 60 min,59.84
ZK7X,20°C for 60 min,99.19
5ER5,Unknown,96.84
EGSD,Unknown,95.08
F7PW,20°C for 60 min,98.43
2J2D,Steaming,94.17
MQEY,Unknown,97.12
S8JS,Unknown,93.52
TI1X,Unknown,89.09
YUJU,20°C for 60 min,99.75
P6XV,Steaming,97.57
RRT4,Unknown,95.09
F0HY,Unknown,92.99
50FY,Unknown,99.65
P23O,50°C for 10 min,94.13
YB2M,Unknown,94.86
7GD4,Unknown,95.53
VD66,Unknown,95.53
9VNZ,Unknown,90.05
RDMT,Steaming,99.0
ADKH,Unknown,98.63
8GNE,20°C for 60 min,94.17
F68F,Unknown,93.57
SE4A,Unknown,95.68
C470,50°C for 10 min,96.19
QAIO,Unknown,96.28
N76W,Unknown,99.49
ROVS,70°C for 10 min,94.94
8PJM,Unknown,99.57
YL1F,Unknown,96.03
F9SS,Unknown,95.32
XZ0O,Steaming,95.09
Z8UD,Freezing for 20 min,95.66
CW8W,Unknown,92.71
A1G8,Unknown,96.18
9TMJ,Unknown,97.65
47GM,Unknown,66.43
Q4BZ,Unknown,44.07
BT6F,Unknown,93.28
FV88,Unknown,92.19
EUII,Unknown,98.6
X47Z,Unknown,92.02
47HR,50°C for 10 min,92.21
4XGJ,20°C for 60 min,95.1
P8DS,Unknown,92.65
C2S3,Unknown,93.99
VT2M,50°C for 10 min,97.61
KD2G,70°C for 10 min,91.99
M0N0,Steaming,91.07
QM1W,Unknown,94.66
QUSE,50°C for 10 min,96.51
T9M4,Unknown,77.96
3DDA,Unknown,91.02
7XZS,Unknown,93.34
BEJJ,50°C for 10 min,92.11
FVOZ,Freezing for 20 min,98.69
00JF,70°C for 10 min,94.69
WKC7,70°C for 10 min,91.57
QGSM,Unknown,98.76
WSR3,Unknown,91.42
LT5M,Unknown,94.97
CIOO,Steaming,96.39
1KP8,Unknown,60.55
OTN0,20°C for 60 min,95.4
BCKQ,Unknown,60.78
XEOU,Unknown,91.03
3Y0K,Unknown,96.32
NNTA,Steaming,96.76
ECSN,Steaming,95.3
ZARE,70°C for 10 min,90.07
3J17,Unknown,99.65
3905,50°C for 10 min,95.53
7EB1,70°C for 10 min,94.75
M0MQ,Unknown,91.4
15L4,Unknown,99.63
WXUS,20°C for 60 min,93.43
IILH,Unknown,95.79
C57K,Unknown,99.97
EGL4,Unknown,91.05
URBM,50°C for 10 min,95.74
JBNY,Unknown,98.32
1K0O,Unknown,74.74
02QV,Freezing for 20 min,98.34
FRHC,Unknown,96.17
255O,Unknown,97.98
94DP,Steaming,95.86
57F6,Unknown,96.95
V0F2,50°C for 10 min,98.58
HG5M,Unknown,95.47
T3CB,Unknown,99.94
H1UC,Unknown,96.9
ZMFD,50°C for 10 min,97.07
D042,Unknown,96.11
250G,Unknown,90.34
TLJA,Unknown,54.44
JRIX,Unknown,92.74
PNVW,Freezing for 20 min,99.15
8HY1,Unknown,92.55
VT3E,Unknown,97.63
SCH1,Unknown,98.43
P4IO,Unknown,97.69
TFRO,Unknown,31.7
C9SA,Unknown,91.29
YQVL,Unknown,95.88
R8BT,Unknown,91.06
MDAH,Unknown,99.33
0H8A,Unknown,98.81
D9NF,Freezing for 20 min,95.2
MZCH,70°C for 10 min,49.64
KWMT,Unknown,92.84
Y84S,20°C for 60 min,21.47
OBTR,Freezing for 20 min,99.29
FPAS,Unknown,35.59
E8TK,Steaming,91.81
Z9DG,50°C for 10 min,91.54
RY8Q,Steaming,90.07
V931,20°C for 60 min,96.79
592H,Unknown,98.91
VEXL,Steaming,94.27
EJN4,20°C for 60 min,65.34
AKVX,Unknown,90.15
S76U,70°C for 10 min,94.2
5AF8,70°C for 10 min,55.89
S7JK,Unknown,96.75
XOVG,Unknown,99.76
KSFK,Unknown,91.91
LIYD,Unknown,93.12
LOJM,20°C for 60 min,98.15
N33I,Unknown,95.88
L9C3,Unknown,92.33
MFUL,Unknown,58.22
56FP,Unknown,98.92
YC15,Freezing for 20 min,90.28
VALR,Unknown,94.14
AIHX,70°C for 10 min,93.79
QXB9,Steaming,98.77
RNND,Unknown,97.38
CM2H,Unknown,99.29
CEQF,Steaming,91.82
FYZP,Unknown,96.41
JYM8,Steaming,90.97
71LC,20°C for 60 min,95.2
7I40,Unknown,97.7
0X8D,Unknown,89.22
6Q7C,Freezing for 20 min,93.23
QU29,Unknown,98.98
XBAA,Unknown,98.88
E8E0,Unknown,97.91
C0YP,Unknown,99.87
ZBML,Unknown,99.39
X2HX,70°C for 10 min,98.68
2N96,Unknown,90.56
5KO6,70°C for 10 min,96.17
Z3WS,Unknown,91.78
KU34,Unknown,98.21
6ZQJ,Unknown,95.69
P7UC,Unknown,68.75
G9BJ,Unknown,94.09
1DLL,Freezing for 20 min,32.26
SCM0,Unknown,91.52
PAO8,Unknown,92.2
0RL5,Unknown,99.77
7ZSW,Unknown,91.05
4S23,Unknown,99.27
U7LI,Unknown,90.5
01Z2,Unknown,96.35
D1TC,Unknown,98.13
9US5,Unknown,93.93
ZJAW,Unknown,92.44
XAGS,Steaming,95.67
X552,Unknown,91.37
9Z8I,Unknown,94.74
RPX1,Unknown,53.23
9N12,20°C for 60 min,96.92
IDUY,50°C for 10 min,90.7
CPE4,Unknown,94.59
R13P,Unknown,91.16
TD3C,50°C for 10 min,83.24
KJJD,Unknown,97.46
DAB7,Unknown,93.83
JXJP,20°C for 60 min,95.4
XU48,50°C for 10 min,90.52
CZXY,Unknown,95.12
1IF6,Unknown,95.73
5Y8U,Unknown,66.59
EHVK,Unknown,91.25
FNSH,Steaming,92.19
Z5IH,70°C for 10 min,99.92
PA1A,70°C for 10 min,94.5
MD0C,Freezing for 20 min,90.92
3HIL,Unknown,94.59
KGTP,Unknown,94.67
IRVD,Unknown,94.25
9X0Z,50°C for 10 min,95.49
INPU,Unknown,97.72
JKY2,Unknown,98.98
UYJQ,Unknown,95.61
H8K1,Freezing for 20 min,96.27
YVI8,Unknown,98.1
SX96,Unknown,98.2
USIW,Unknown,98.3
KX6J,Unknown,94.12
2IDI,Unknown,99.85
UWFI,50°C for 10 min,96.51
766L,Unknown,96.19
ERBW,Unknown,95.72
6EQ7,Unknown,96.54
O8BZ,Unknown,90.96
SCJ7,Unknown,99.01
WHPJ,Unknown,24.79
7UBQ,Steaming,95.85
CS5B,Unknown,94.36
THKJ,70°C for 10 min,94.91
5ZDE,Steaming,97.29
SRD7,70°C for 10 min,96.6
ZOLP,Steaming,99.47
CTO8,Unknown,93.2
OGIZ,Unknown,98.42
IPDX,Steaming,91.06
6PBY,Unknown,73.23
Z7RP,Freezing for 20 min,99.23
W81B,20°C for 60 min,98.17
FW7I,Unknown,98.75
ILAB,Unknown,99.95
9VYU,Unknown,99.12
XRRL,Unknown,97.73
OA4Y,Unknown,93.9
90NE,Steaming,93.99
2670,70°C for 10 min,90.88
524K,Unknown,90.8
06B4,20°C for 60 min,22.83
2SXF,50°C for 10 min,94.38
XM7P,Unknown,99.36
3FWM,Steaming,94.55
L8GA,20°C for 60 min,99.17
CMTM,Unknown,91.42
LVJ1,20°C for 60 min,96.8
WYQL,Unknown,99.54
CIZ3,Freezing for 20 min,91.97
6RML,Unknown,99.75
H20S,20°C for 60 min,75.04
YA7H,Unknown,95.16
V7WL,20°C for 60 min,94.15
ZBQ5,Unknown,91.18
PDMH,Unknown,99.59
6CF5,Unknown,98.94
U3T5,Unknown,98.98
TJFN,Unknown,97.08
WXRG,Unknown,92.51
U54Y,Unknown,91.18
NH05,Unknown,99.78
URBZ,Unknown,97.23
KTH0,Unknown,95.93
W9MT,Unknown,92.67
LCF8,Unknown,99.18
4IRI,Unknown,94.84
WR6H,Unknown,91.45
310E,50°C for 10 min,99.37
3VEM,Unknown,93.48
K5F9,Unknown,91.86
T7YU,Unknown,94.95
6SYU,Freezing for 20 min,99.47
5MY8,Unknown,90.14
7T9N,70°C for 10 min,99.88
MYVE,Steaming,99.36
FA0W,Unknown,93.35
K0BG,Unknown,90.91
TOX1,70°C for 10 min,95.11
9USG,Unknown,92.09
5612,Steaming,94.82
DZZK,Unknown,95.01
4KCO,Unknown,97.23
I5X1,Unknown,96.11
JC5X,Unknown,98.74
FJ7I,70°C for 10 min,85.75
WS0J,70°C for 10 min,98.94
XYY2,Freezing for 20 min,91.88
SRTN,Unknown,95.4
HZV7,Unknown,96.55
8T92,Unknown,90.54
NOFP,Steaming,98.51
GVQT,Freezing for 20 min,97.76
D1N4,Unknown,95.1
54XW,Unknown,96.13
FS7V,20°C for 60 min,91.06
6F3W,Steaming,96.96
PIRT,Freezing for 20 min,95.13
QZUX,70°C for 10 min,93.18
KKKY,Freezing for 20 min,90.39
LV3D,Unknown,91.71
Y6WQ,Steaming,93.78
WAQ2,70°C for 10 min,91.78
BKMN,Freezing for 20 min,92.69
SD33,70°C for 10 min,95.75
DBR3,20°C for 60 min,91.49
2D44,Unknown,98.9
MM60,Unknown,93.44
HS5C,Unknown,94.0
F2MZ,Unknown,97.25
0E4W,Unknown,94.44
SKW5,Freezing for 20 min,95.23
WMCY,Unknown,97.26
T8AQ,Unknown,93.86
F6DU,20°C for 60 min,98.16
PBBJ,Unknown,91.89
8RDN,Unknown,94.56
6WM3,Unknown,97.49
ME1H,Unknown,96.7
NMM9,Unknown,97.84
K79J,Unknown,92.65
GOPE,20°C for 60 min,91.32
L6YR,Unknown,54.58
MS7D,Steaming,95.2
B4YC,Freezing for 20 min,92.13
PXEW,Unknown,90.05
BZSO,Unknown,90.72
ZZLY,70°C for 10 min,93.04
KAMW,70°C for 10 min,91.06
1HKM,50°C for 10 min,99.56
05OX,Steaming,92.27
OETS,Unknown,97.16
CXLB,Unknown,91.65
P9YP,50°C for 10 min,29.62
FVUC,50°C for 10 min,94.3
PEBO,Freezing for 20 min,48.56
NU4H,Steaming,98.75
BQZR,Unknown,94.42
CWV2,20°C for 60 min,93.09
IVLQ,Unknown,33.87
ZCY0,Freezing for 20 min,94.23
1DTA,Unknown,99.79
1XM7,Unknown,90.6
DUGL,50°C for 10 min,59.82
IE2S,Unknown,23.19
V60A,Unknown,93.41
833E,Unknown,97.59
2WKT,Unknown,94.02
4JJX,Unknown,96.52
306C,Unknown,92.84
OULJ,Unknown,97.32
77YP,Unknown,40.48
QBD0,Unknown,60.2
118Z,Steaming,93.29
UBPQ,Steaming,95.95
J5TS,Freezing for 20 min,91.47
OZ6E,Freezing for 20 min,94.25
EE4P,70°C for 10 min,98.47
HLVL,50°C for 10 min,95.68
Q329,Freezing for 20 min,96.99
H0RL,Unknown,99.35
QCUI,Unknown,99.79
7LE9,Unknown,80.87
60MH,Unknown,82.51
XI7R,Unknown,99.85
DWUJ,Steaming,97.37
MGU0,Unknown,96.31
R77P,Unknown,75.78
5QZL,Unknown,94.97
900A,Unknown,90.63
GZGO,Unknown,90.27
3UY3,Unknown,93.09
M570,20°C for 60 min,95.15
HB1G,Unknown,98.33
RL8C,Unknown,93.44
43W6,Unknown,97.2
9RVU,Unknown,94.75
YAX1,Unknown,91.47
0VB1,20°C for 60 min,97.06
5UJY,Steaming,97.43
ITE0,Steaming,91.93
OP3C,Unknown,96.87
RW5V,Unknown,91.63
LZPA,Unknown,94.58
O0PE,Unknown,95.48
7K9R,20°C for 60 min,93.1
UPTI,Unknown,99.08
DIDK,Unknown,56.71
FS5Z,Unknown,92.72
R14L,70°C for 10 min,95.6
BT11,Unknown,92.8
QDKN,Freezing for 20 min,90.46
S702,Unknown,98.26
BPAT,Unknown,65.88
4YBH,Unknown,94.7
BVRS,Unknown,77.57
0WAT,Unknown,97.33
5D0Z,Freezing for 20 min,94.9
JYCB,70°C for 10 min,90.62
NEL2,Unknown,90.44
E9E4,70°C for 10 min,94.65
CO10,Unknown,90.44
N3H2,Unknown,90.09
N6O5,20°C for 60 min,90.5
7LEO,Unknown,95.88
E7KT,Unknown,91.55
X5SY,Unknown,97.38
9VXX,Unknown,97.61
4YZG,Unknown,93.39
UIPO,Unknown,90.4
O7CB,50°C for 10 min,98.34
KDHV,Unknown,90.09
L3JR,20°C for 60 min,94.16
FZ5R,Steaming,95.03
9ZX4,50°C for 10 min,90.02
I9XF,Unknown,99.97
I9UE,Unknown,90.05
HZ1J,Unknown,98.28
UW5D,Freezing for 20 min,82.98
05KD,Freezing for 20 min,99.2
U9MK,Unknown,95.4
XTJP,Freezing for 20 min,94.54
IZDX,Unknown,84.73
N536,Unknown,90.43
BYXO,Unknown,99.82
4NFV,Unknown,94.25
I0H0,Unknown,99.98
VXOM,Unknown,97.67
BNOO,Unknown,92.14
4UEK,50°C for 10 min,92.53
6MH5,Steaming,90.5
B8UV,Unknown,98.5
C2P5,Unknown,90.38
6IR3,Steaming,92.43
UJAA,Freezing for 20 min,99.8
MV8A,Unknown,71.42
Z82B,Freezing for 20 min,95.98
36OP,Unknown,95.36
B4EF,50°C for 10 min,91.77
OC6E,Unknown,97.97
RLX4,Unknown,65.03
TIFW,Unknown,94.52
BAFI,Unknown,98.95
2ZXL,Unknown,92.09
NM5Z,Unknown,99.77
QB5Q,Unknown,97.06
OUQN,Unknown,94.83
DJBV,Unknown,94.59
NWWA,Unknown,94.21
C2U9,Unknown,97.59
03J1,Unknown,97.99
ILX3,Unknown,94.82
XEDU,Unknown,98.26
LLLZ,70°C for 10 min,94.9
WZA2,Unknown,94.29
O7O2,Unknown,90.54
9WFO,70°C for 10 min,94.13
PC57,Unknown,92.01
XK0U,Unknown,99.7
1FLG,70°C for 10 min,90.36
27UI,Unknown,92.26
LRMN,Unknown,91.78
7NVY,Freezing for 20 min,96.4
0D4H,Unknown,92.46
YQEH,50°C for 10 min,93.8
VLZZ,Unknown,95.44
FDWZ,Steaming,95.59
Z6TS,Unknown,93.5
6A2A,Unknown,93.36
WIMT,Unknown,90.86
058F,Unknown,95.46
PPE8,Steaming,96.72
7YAL,Unknown,93.26
QCUL,Unknown,52.19
J5EL,Unknown,76.09
HE81,Unknown,95.4
F5RQ,50°C for 10 min,93.9
EONP,Unknown,92.24
TWVW,Unknown,97.06
GW02,70°C for 10 min,94.59
ZOZ2,Freezing for 20 min,96.57
DIIT,Freezing for 20 min,99.11
KQJI,Unknown,99.54
W1SD,Steaming,94.48
4SQN,Unknown,96.21
SX4S,Freezing for 20 min,95.78
APTF,Unknown,99.54
9N3A,Unknown,97.83
1AUT,50°C for 10 min,98.66
57PG,Unknown,98.91
H10U,20°C for 60 min,97.83
7VGD,Unknown,97.87
8XSN,50°C for 10 min,93.11
67QS,Unknown,94.94
DICV,50°C for 10 min,94.53
25MP,Freezing for 20 min,96.93
SWJ4,20°C for 60 min,91.37
K5NI,Unknown,96.28
CVA6,Unknown,99.5
L1B3,Unknown,94.32
3S7N,Steaming,95.71
8NN0,Unknown,51.98
9BPA,Unknown,95.64
PDDK,Steaming,98.34
X2WX,70°C for 10 min,23.73
W90H,20°C for 60 min,31.85
WRLP,Unknown,94.15
Y2J2,Unknown,65.83
6JTM,Unknown,94.74
RB20,Unknown,94.01
7R80,Unknown,94.13
2WQB,Unknown,99.11
0KVT,Unknown,31.73
N3H4,50°C for 10 min,92.87
ZCIO,Unknown,95.87
NMA2,Steaming,97.6
SJ9C,Unknown,91.68
Z1KU,Unknown,94.49
3EC2,20°C for 60 min,99.33
HZA5,Unknown,90.7
HR4Y,Freezing for 20 min,98.94
67ZN,Unknown,91.05
1B28,Unknown,94.88
FRP3,Unknown,97.08
IRRG,Steaming,99.36
C4E0,Freezing for 20 min,94.48
T7DP,Unknown,98.96
E3O7,70°C for 10 min,92.88
0BL4,Unknown,94.67
XPYR,50°C for 10 min,98.25
7CLS,Unknown,96.57
5EVG,Unknown,92.25
5FX0,Unknown,56.73
V2KV,20°C for 60 min,92.88
HJVR,Unknown,92.74
O53H,70°C for 10 min,92.84
6PDN,Unknown,90.95
LNEC,Unknown,93.21
OFXC,Unknown,99.79
TEAM,Freezing for 20 min,93.35
3PX8,Unknown,99.41
ZUMI,Unknown,93.95
RUDT,Steaming,95.99
9IUK,Unknown,92.12
1KJS,Unknown,99.25
SEBR,70°C for 10 min,94.75
9L27,Unknown,98.41
AG8F,Unknown,21.81
EGRG,Unknown,92.85
QE90,Freezing for 20 min,91.37
SROY,70°C for 10 min,92.88
TN9I,Unknown,99.24
7F0P,Unknown,91.88
EU0A,Unknown,95.5
04IZ,Freezing for 20 min,90.49
TZGF,20°C for 60 min,94.48
EKS3,Unknown,94.04
056D,Unknown,91.35
X871,Unknown,91.39
3BCR,Unknown,91.0
7T4C,Unknown,92.04
8ZCN,70°C for 10 min,93.04
KPX9,Unknown,91.02
K65Y,50°C for 10 min,97.54
U61P,50°C for 10 min,96.91
DWYD,70°C for 10 min,95.87
NDBC,Steaming,97.08
WASZ,Unknown,93.66
9BKF,20°C for 60 min,98.39
HV3U,Freezing for 20 min,95.16
B937,Unknown,93.58
J5S4,Unknown,91.31
LTDC,Unknown,93.74
ZBA0,Unknown,69.96
IGH0,Unknown,90.58
DUF4,70°C for 10 min,93.38
XTD9,Steaming,90.61
B3BX,Unknown,93.49
UVML,Unknown,91.99
IYGE,Unknown,98.28
TVHP,Unknown,94.05
6CXM,70°C for 10 min,97.87
FZ52,Unknown,96.89
PXHJ,Unknown,45.17
GF96,Unknown,92.3
PYRE,Unknown,98.0
DO4V,Unknown,94.98
0KFY,Unknown,93.25
G6NK,Unknown,27.49
7EYF,50°C for 10 min,90.22
98C5,Unknown,90.04
2Z8I,Unknown,90.28
BS79,Unknown,95.95
39DO,Unknown,95.91
2TCN,Unknown,58.75
IFAM,70°C for 10 min,96.09
BXXM,Unknown,99.68
TQ2I,Steaming,97.14
SC1F,20°C for 60 min,99.92
ZX39,Unknown,94.04
4TOA,20°C for 60 min,90.39
7T2D,Freezing for 20 min,90.05
D67D,Freezing for 20 min,93.17
EDMJ,Unknown,99.31
P8XS,Unknown,99.67
ZNQY,Steaming,91.26
1LPO,Unknown,94.64
HAPO,Unknown,92.7
THW0,Unknown,97.45
3QI8,Unknown,96.01
TU92,Unknown,93.68
LVHO,Unknown,96.3
H8TJ,Unknown,95.96
NIFJ,Unknown,94.12
XHDH,20°C for 60 min,92.59
PHTL,70°C for 10 min,99.63
HGZ8,Unknown,93.67
ABMI,Unknown,92.5
O94J,70°C for 10 min,98.64
0KCZ,70°C for 10 min,91.6
I5K9,50°C for 10 min,97.03
AOU3,Unknown,97.49
BDQO,Unknown,91.33
C8R1,Unknown,93.62
PZ58,Unknown,92.68
PZ1Y,Freezing for 20 min,78.14
Z9SD,Steaming,93.38
TZVD,Freezing for 20 min,92.42
VQ6T,70°C for 10 min,95.16
JMZC,Unknown,95.76
H8EQ,Freezing for 20 min,99.28
20EO,Unknown,93.8
AUKQ,50°C for 10 min,95.96
8OU4,Unknown,93.53
26IA,Unknown,91.79
ZPET,Freezing for 20 min,97.06
04AI,Freezing for 20 min,98.76
VT91,Unknown,72.6
OEW5,Unknown,49.58
ITH3,Unknown,98.88
TBZ8,Unknown,94.56
7WT8,Unknown,98.73
PI55,50°C for 10 min,99.0
7SXQ,50°C for 10 min,64.13
NOKU,Unknown,95.84
9D40,Unknown,93.01
EVY7,20°C for 60 min,97.13
LDXM,Unknown,97.99
7T1V,Freezing for 20 min,91.94
T55S,20°C for 60 min,90.78
N3S5,Unknown,96.56
XAPZ,Freezing for 20 min,94.68
M2TR,Unknown,99.8
C62C,Unknown,91.25
LTLZ,Unknown,90.85
EV9B,Unknown,99.79
OZ2S,Unknown,94.71
QAAV,Unknown,94.79
F952,Unknown,93.37
2SVC,Unknown,83.33
A2WP,70°C for 10 min,95.89
WL90,Unknown,95.6
5CFS,50°C for 10 min,92.16
NCH1,Unknown,99.77
KDJL,Unknown,87.85
RERP,Freezing for 20 min,91.17
M9FJ,70°C for 10 min,55.51
19D9,Freezing for 20 min,96.62
L4S0,Unknown,93.94
4DX5,Unknown,35.62
KHBS,Unknown,95.71
GB7U,Unknown,97.21
OSXJ,20°C for 60 min,92.89
NINM,50°C for 10 min,98.32
6DJF,20°C for 60 min,91.47
KPA3,Unknown,47.54
AIXR,Unknown,90.67
GH80,Steaming,98.57
PX9O,Unknown,98.96
8D2Q,Steaming,92.91
QY3L,Unknown,98.5
KHPQ,50°C for 10 min,98.45
D275,Unknown,95.0
K3J8,Freezing for 20 min,98.65
LOXN,Unknown,94.45
QXWZ,Unknown,90.27
YX3Q,Unknown,97.03
5R8C,Unknown,98.96
J6G8,50°C for 10 min,91.71
5HPI,Freezing for 20 min,90.64
4XPR,Steaming,98.49
J272,70°C for 10 min,95.8
IXH4,Freezing for 20 min,55.25
AI0S,20°C for 60 min,92.63
5YBY,Unknown,97.26
6QUG,Freezing for 20 min,72.54
P9S7,Unknown,91.56
KQYP,70°C for 10 min,94.13
TOS5,Unknown,99.11
W25K,Unknown,95.5
NH5A,Unknown,91.46
EIIU,Unknown,93.03
SQDY,50°C for 10 min,94.27
ZEK5,70°C for 10 min,90.62
6S51,Unknown,70.37
UBMK,Unknown,98.77
84XY,Freezing for 20 min,97.6
C275,Unknown,73.8
CY90,Unknown,92.08
D74N,20°C for 60 min,23.05
GHLB,Unknown,96.88
IJ4D,Unknown,97.82
ZVJQ,70°C for 10 min,97.19
9DBO,Unknown,99.93
693R,Unknown,92.67
A5BT,50°C for 10 min,95.69
5YP1,20°C for 60 min,92.4
MJ7F,Freezing for 20 min,90.07
WYQS,Unknown,95.86
20Y2,Unknown,96.13
TXKG,Unknown,94.62
G0HB,Unknown,91.26
6O0T,70°C for 10 min,93.98
7IPQ,Steaming,95.05
GDAB,Unknown,93.35
R8TO,Unknown,91.13
VLV5,Steaming,95.83
NOA8,Unknown,93.9
RAKV,20°C for 60 min,93.96
1L25,Unknown,96.75
P8FR,Unknown,95.24
U6F0,50°C for 10 min,99.65
IGCW,Unknown,96.09
74FQ,Unknown,88.79
F6KV,Unknown,91.54
D0VD,Unknown,91.63
VELT,Unknown,90.88
W2RB,50°C for 10 min,95.85
TP8J,Unknown,90.4
MAXJ,Unknown,96.49
S7TK,Freezing for 20 min,94.68
V1AN,Steaming,76.94
JLHL,Unknown,90.89
93JB,Unknown,94.98
GVSA,Unknown,66.07
MHJ2,Unknown,97.53
ZBAT,Unknown,90.95
J0LQ,Unknown,99.91
ZCNW,Unknown,99.86
TNG9,Unknown,91.86
5IK6,Unknown,91.66
1ZZQ,Unknown,91.84
NPXC,Unknown,99.39
VB4X,70°C for 10 min,90.95
I7SN,Steaming,93.65
6ZME,Steaming,96.2
VFUW,Unknown,97.81
S35A,Unknown,30.1
2TRP,Unknown,94.47
AP49,Unknown,97.35
2BBA,Unknown,85.15
3KZM,Unknown,95.34
XDU8,20°C for 60 min,98.83
BTR0,Steaming,96.11
Y1TE,Steaming,96.02
EB8N,20°C for 60 min,49.02
7FDW,Unknown,94.77
YS6G,Unknown,92.21
LIVQ,Unknown,95.59
267U,Unknown,98.99
QE6K,Unknown,96.56
MBRZ,Unknown,62.7
22ZO,Unknown,97.33
WDH2,Unknown,91.5
3NKK,Steaming,93.26
X5BR,70°C for 10 min,95.69
RP1B,50°C for 10 min,90.21
M9KC,Unknown,90.04
RGBA,Unknown,91.64
Y3S0,Unknown,91.01
L840,Unknown,91.09
0GD1,Unknown,97.36
4KCL,70°C for 10 min,96.31
Y2Q1,Steaming,91.23
REVW,Unknown,92.14
MZL2,Unknown,97.87
EUKG,Freezing for 20 min,91.88
8RKN,Unknown,98.61
WRZL,20°C for 60 min,90.72
IYM4,Unknown,82.69
6FCM,Unknown,99.11
MZN7,Unknown,90.48
4GHZ,Freezing for 20 min,90.77
SP0Y,20°C for 60 min,94.74
9VGE,Unknown,99.56
98VA,Unknown,94.3
GYBA,Unknown,95.84
H0O0,20°C for 60 min,96.8
KP7F,Unknown,92.81
WJHN,20°C for 60 min,93.09
FJRO,Unknown,93.68
OS8R,Unknown,64.77
NVF8,Unknown,93.74
MS6B,Steaming,96.32
9PFF,Unknown,94.92
9K0N,Unknown,92.57
ZP3N,Unknown,97.93
3TZO,20°C for 60 min,95.33
4BXM,Unknown,98.82
QYK6,Unknown,98.49
GOOM,Unknown,97.13
0P7R,Unknown,94.62
M0VM,Unknown,98.96
TA5C,Freezing for 20 min,92.48
81S9,50°C for 10 min,98.33
P49J,70°C for 10 min,96.78
21H5,Steaming,98.61
MPEA,Unknown,96.23
NI4O,20°C for 60 min,94.84
93PA,Unknown,93.93
KNPU,Unknown,99.39
51LS,Unknown,90.37
0Z5C,20°C for 60 min,20.58
VF4C,Steaming,44.37
72T3,Steaming,92.27
I45Z,Freezing for 20 min,98.62
AOWZ,Unknown,98.04
J3C4,70°C for 10 min,97.85
WFBT,Freezing for 20 min,99.01
0DMA,Unknown,90.48
MA8W,Unknown,94.35
FH9S,Unknown,98.13
9PMA,Unknown,92.85
8I2U,50°C for 10 min,93.09
R7M6,Unknown,98.5
FG42,Unknown,94.66
PPP6,Unknown,98.52
L89E,Unknown,92.18
8GN7,Unknown,91.83
W6L1,Unknown,95.95
C7R1,Unknown,96.53
DGTX,50°C for 10 min,95.07
A941,Unknown,98.59
A5QW,Unknown,90.93
ZG9O,Freezing for 20 min,98.15
9ZF5,Steaming,97.45
729D,Unknown,97.44
L5ZC,Unknown,93.33
S4I3,Freezing for 20 min,60.13
Z1GW,Unknown,78.73
ZVJX,Unknown,91.06
6O19,20°C for 60 min,95.97
FFX6,20°C for 60 min,82.52
GRYP,70°C for 10 min,95.24
YB54,Steaming,99.11
JYW4,Freezing for 20 min,91.36
BG2W,Unknown,99.14
M2SO,Unknown,94.32
CQFD,Steaming,95.37
GKJY,70°C for 10 min,95.89
24G6,Unknown,99.03
FQSS,Steaming,92.51
ORXR,Unknown,98.61
AY9P,Unknown,98.76
NI5Z,Unknown,95.55
ZKLA,Unknown,95.47
9UYH,Freezing for 20 min,95.46
WNVL,20°C for 60 min,36.12
A41I,20°C for 60 min,91.79
XD0X,Unknown,97.86
IT4S,Unknown,97.37
SYDD,Unknown,94.1
3HB8,Unknown,98.27
77CH,Unknown,97.63
8Z69,Unknown,98.05
6VWU,Unknown,98.16
GW94,Unknown,92.69
NV4H,Unknown,95.54
IGDW,Unknown,99.56
YICT,Unknown,93.2
PYMI,Unknown,96.71
IXFQ,Steaming,91.21
XO2N,Unknown,91.41
HRE7,Unknown,99.35
ODSZ,20°C for 60 min,94.26
5CZ0,20°C for 60 min,90.53
ZE25,Unknown,90.68
PW79,Unknown,98.76
G609,Unknown,97.05
LWFA,Freezing for 20 min,99.77
AI68,Unknown,97.84
SX7G,Unknown,91.25
6JA3,Unknown,93.43
ND18,Unknown,99.77
BKUJ,Unknown,93.7
TUZA,Unknown,95.09
PFIJ,Unknown,98.86
WUAP,Steaming,91.8
AY01,70°C for 10 min,90.17
AM4I,Unknown,97.43
V2MU,Unknown,98.55
M969,70°C for 10 min,92.42
6AC0,Steaming,92.2
LYQY,50°C for 10 min,98.22
VV02,Unknown,96.41
VKDZ,Unknown,95.27
JSZ5,Unknown,92.66
WDOM,Freezing for 20 min,96.83
6OZ0,Unknown,96.78
PSLN,Unknown,91.16
V4H3,50°C for 10 min,93.41
WYVW,Unknown,95.88
TPSS,Steaming,34.38
4MPI,20°C for 60 min,87.51
FKUB,Unknown,97.0
53RK,Unknown,94.42
20U1,70°C for 10 min,96.01
HZBK,Unknown,92.1
UE93,Unknown,97.78
TYH3,Unknown,92.38
